"ah fâcheuses nouvelles pour un cœur amoureux !dures extrémités où je me vois réduit !tu viens","oui."
"et moi je le fouloir foir moi.vous ne le verrez point.ahi que de badinemente.ce sont hardes qui m'appartiennent.montre-moi fous te dis-je.je n'en ferai rien.toi ne faire rien ?non.moi pailler de ste bastonne dessus les épaules de toi.je me moque de cela.ah toi faire le trole.ahi","ah ! je suis roué."
"ahi ahi  ah monsieur ah ah ah ah.jusqu'au refoir : l'estre là un petit leçon pour li apprendre à toi à parlair insolentemente !ah !","ah ! je suis roué."
"ah ! je suis mort.","pourquoi diantre faut-il qu'ils frappent sur mon dos ?"
"prenez garde, voici une demi-douzaine de soldats tout ensemble. il contrefait plusieurs personnes ensemble.","ah infâme ! ah traître ! ah scélérat !c'est ainsi que tu m'assassines."
"allons tâchons à trouver ce géronte cherchons partout.n'épargnons point nos pas.courons toute la ville.n'oublions aucun lieu.visitons tout.furetons de tous les côtés.par où irons-nous ?tournons par là.non par ici.à gauche.à droit.nenni.si fait.cachez-vous bien.ah camarades","ah infâme ! ah traître ! ah scélérat !c'est ainsi que tu m'assassines."
"voici son valet.allons coquin il faut que tu nous enseignes où est ton maître.eh messieurs ne me maltraitez point.allons dis-nous où il est.parle.hâte-toi.expédions.dépêche vite.tôt.eh","ah infâme ! ah traître ! ah scélérat !c'est ainsi que tu m'assassines."
"géronte met doucement la tête hors du sac, et aperçoit la fourberie de scapin. si tu ne nous fais trouver ton maître tout à l'heure nous allons faire pleuvoir sur toi une ondée de coups de bâton.j'aime mieux souffrir toute chose que de vous découvrir mon maître.nous allons t'assommer.faites tout ce qu'il vous plaira.tu as envie d'être battu.je ne trahirai point mon maître.ah !","ah infâme ! ah traître ! ah scélérat !c'est ainsi que tu m'assassines."
"comme il est prêt de frapper, géronte sort du sac, et scapin s'enfuit","ah infâme ! ah traître ! ah scélérat !c'est ainsi que tu m'assassines."
"ah, ah, je veux prendre un peu l'air.","tu me le payeras, je te jure."
"ah, ah, ah, ah ; la plaisante histoire, et la bonne dupe que ce vieillard !","il n'y a rien de plaisant à cela, et vous n'avez que faire d'en rire."
"quoi ? que voulez-vous dire, monsieur ?","je veux dire que vous ne devez pas vous moquer de moi."
"de vous ?","oui."
"comment ? qui songe à se moquer de vous ?","pourquoi venez-vous ici me rire au nez ?"
"cela ne vous regarde point  et je ris toute seule d'un conte qu'on vient de me faire le plus plaisant qu'on puisse entendre.je ne sais pas si c'est parce que je suis intéressée dans la chose","par un fils à son père, pour en attraper de l'argent ?"
" mais je n'ai ja mais trouvé rien de si drôle qu'un tour qui vient d'être joué par un fils à son père","par un fils à son père, pour en attraper de l'argent ?"
"oui.pour peu que vous me pressiez vous me trouverez assez disposée à vous dire l'affaire  et j'ai une démangeaison naturelle à faire part des contes que je sais.","je vous prie de me dire cette histoire."
"je le veux bien.je ne risquerai pas grand'chose à vous la dire  et c'est une aventure qui n'est pas pour être longtemps secrète.la destinée a voulu que je me trouvasse parmi une bande de ces personnes","non."
"qu'on appelle égyptiens  et qui rôdant de province en province se mêlent de dire la bonne fortune  et quelquefois de beaucoup d'autres choses.en arrivant dans cette ville","non."
"un jeune homme me vit  et conçut pour moi de l'amour.dès ce moment il s'attache à mes pas  et le voilà d'abord comme tous les jeunes gens qui croient qu'il n'y a qu'à parler","non."
" et qu'au moindre mot qu'ils nous disent leurs affaires sont faites :  mais il trouva une fierté qui lui fit un peu corriger ses premières pensées.il fit connaître sa passion aux gens qui me tenaient","non."
" et il les trouva disposés à me laisser à lui moyennant quelque somme. mais le mal de l'affaire était que mon amant se trouvait dans l'état où l'on voit très souvent la plupart des fils de famille","non."
"c'est-à-dire qu'il était un peu dénué d'argent  et il a un père qui quoique riche est un avaricieux fieffé le plus vilain homme du monde.","non."
"attendez.ne me saurais-je souvenir de son nom ?haye.aidez-moi un peu.ne pouvez-vous me nommer quelqu'un de cette ville qui soit connu pour être avare au dernier point ?","non."
"il y a à son nom du ron… ronte.or… oronte.non.gé… géronte oui géronte justement  voilà mon vilain je l'ai trouvé c'est ce ladre-là que je dis.pour venir à notre conte","ah coquin que tu es !"
"nos gens ont voulu aujourd'hui partir de cette ville  et mon amant m'allait perdre faute d'argent si pour en tirer de son père il n'avait trouvé du secours dans l'industrie d'un serviteur qu'il a.pour le nom du serviteur","ah coquin que tu es !"
"je le sais à merveille.il s'appelle scapin c'est un homme incomparable","ah coquin que tu es !"
"voici le stratagème dont il s'est servi pour attraper sa dupe.ah ah ah ah.je ne saurais m'en souvenir que je ne rie de tout mon cœur.ah","je dis que le jeune homme est un pendard un insolent qui sera puni par son père du tour qu'il lui a fait que l'égyptienne est une malavisée une impertinente"
"ah ah.il est allé trouver ce chien d'avare ah ah ah   et lui a dit qu'en se promenant sur le port avec son fils hi hi ils avaient vu une galère turque où on les avait invités d'entrer.qu'un jeune turc leur y avait donné la collation.ah.que","de dire des injures à un fomme d'honneur qui saura lui apprendre à venir ici débaucher les enfants de famille   et que le val et est un scélérat qui sera par géronte envoyé au gib"
"tandis qu'ils mangeaient on avait mis la galère en mer   et que le turc l'avait renvoyé lui seul à terre dans un esquif avec ordre de dire au père de son maître qu'il emmenait son fils en alger","je dis que le jeune homme est un pendard un insolent qui sera puni par son père du tour qu'il lui a fait que l'égyptienne est une malavisée une impertinente"
"s'il ne lui envoyait tout à l'heure cinq cents écus.ah ah ah.voilà mon ladre mon vilain dans de furieuses angoisses  et la tendresse qu'il a pour son fils","de dire des injures à un fomme d'honneur qui saura lui apprendre à venir ici débaucher les enfants de famille   et que le val et est un scélérat qui sera par géronte envoyé au gib"
"fait un combat étrange avec son avarice.cinq cents écus qu'on lui demande sont justement cinq cents coups de poignard qu'on lui donne.ah","je dis que le jeune homme est un pendard un insolent qui sera puni par son père du tour qu'il lui a fait que l'égyptienne est une malavisée une impertinente"
"ah ah.il ne peut se résoudre à tirer cette somme de ses entrailles   et la peine qu'il souffre lui fait trouver cent moyens ridicules pour ravoir son fils.ah","de dire des injures à un fomme d'honneur qui saura lui apprendre à venir ici débaucher les enfants de famille   et que le val et est un scélérat qui sera par géronte envoyé au gib"
"ah ah.il veut envoyer la justice en mer après la galère du turc.ah ah ah.il sollicite son val et de s'aller offrir à tenir la place de son fils","je dis que le jeune homme est un pendard un insolent qui sera puni par son père du tour qu'il lui a fait que l'égyptienne est une malavisée une impertinente"
"jusqu'à ce qu'il ait amassé l'argent qu'il n'a pas envie de donner.ah ah ah.il abandonne pour faire les cinq cents écus quatre ou cinq vieux habits qui n'en valent pas trente.ah","de dire des injures à un fomme d'honneur qui saura lui apprendre à venir ici débaucher les enfants de famille   et que le val et est un scélérat qui sera par géronte envoyé au gib"
"ah ah.le val et lui fait comprendre à tous coups l'impertinence de ses propositions  et chaque réflexion est douloureusement accompagnée d'un :  mais que diable allait-il faire à cette galère ?ah maudite galère !traître de turc !enfin après plusieurs détours","je dis que le jeune homme est un pendard un insolent qui sera puni par son père du tour qu'il lui a fait que l'égyptienne est une malavisée une impertinente"
"après avoir longtemps gémi et soupiré… mais il me semble que vous ne riez point de mon conte.qu'en dites-vous ?","de dire des injures à un fomme d'honneur qui saura lui apprendre à venir ici débaucher les enfants de famille   et que le val et est un scélérat qui sera par géronte envoyé au gib"
"où est-ce donc que vous vous échappez ?savez-vous bien que vous venez de parler là au père de votre amant ?","je viens de m'en douter, et je me suis adressée à lui-même sans y penser, pour lui conter son histoire."
"comment, son histoire ?","oui j'étais toute remplie du conte  et je brûlais de le redire. mais qu'importe ? tant pis pour lui.je ne vois pas que les choses pour nous en puissent être ni pis"
"vous aviez grande envie de babiller  et c'est avoir bien de la langue","n'aurait-il pas appris cela de quelque autre ?"
"holà, silvestre.","rentrez dans la maison.voilà mon maître qui m'appelle."
"vous vous êtes donc accordés coquin  vous vous êtes accordés scapin vous  et mon fils pour me fourber  et vous croyez que je l'endure ?","ma foi, monsieur, si scapin vous fourbe, je m'en lave les mains, et vous assure que je n'y trempe en aucune façon."
"nous verrons cette affaire pendard nous verrons cette affaire  et je ne prétends pas qu'on me fasse passer la plume par le bec.","ah, seigneur argante, vous me voyez accablé de disgrâce."
"vous me voyez aussi dans un accablement horrible.","le pendard de scapin, par une fourberie, m'a attrapé cinq cents écus."
"le même pendard de scapin, par une fourberie aussi, m'a attrapé deux cents pistoles.","il ne s'est pas contenté de m'attraper cinq cents écus il m'a traité d'une manière que j'ai honte de dire."
"je veux qu'il me fasse raison de la pièce qu'il m'a jouée.","et je prétends faire de lui une vengeance exemplaire."
"plaise au ciel, que dans tout ceci je n'aye point ma part !"," mais ce n'est pas encore tout seigneur argante  et un malheur nous est toujours l'avant-coureur d'un autre.je me réjouissais aujourd'hui de l'espérance d'avoir ma fille dont je faisais toute ma consolation  et je viens d'apprendre de mon homme qu'elle est partie il y a longtemps de tarente"
"plaise au ciel, que dans tout ceci je n'aye point ma part !"," et qu'on y croit qu'elle a péri dans le vaisseau où elle s'embarqua."
"mais pourquoi, s'il vous plaît, la tenir à tarente, et ne vous être pas donné la joie de l'avoir avec vous ?","j'ai eu mes raisons pour cela  et des intérêts de famille m'ont obligé jusques ici à tenir fort secr"
"ah ! te voilà, nourrice.","ah, seigneur pandolphe, que…"
"appelle-moi géronte  et ne te sers plus de ce nom.les raisons ont cessé","las ! que ce changement de nom nous a causé de troubles  et d'inquiétudes dans les soins que nous avons pris de vous venir chercher ici !"
"où est ma fille, et sa mère ?","votre fille monsieur n'est pas loin d'ici. mais avant que de vous la faire voir il faut que je vous demande pardon de l'avoir mariée dans l'abandonnement"
"ma fille mariée !","oui, monsieur."
"et avec qui ?","avec un jeune homme nommé octave, fils d'un certain seigneur argante."
"ô ciel !","quelle rencontre !"
"mène-nous, mène-nous promptement où elle est.","vous n'avez qu'à entrer dans ce logis."
"passe devant.suivez-moi, suivez-moi, seigneur argante.","voilà une aventure qui est tout à fait surprenante !"
"hé bien, silvestre, que font nos gens ?","j'ai deux avis à te donner.l'un que l'affaire d'octave est accommodée.notre hyacinte s'est trouvée la fille du seigneur géronte   et le hasard a fait ce que la prudence des pères avait délibéré.l'autre avis"
"hé bien, silvestre, que font nos gens ?","c'est que les deux vieillards font contre toi des menaces épouvantables"
"cela n'est rien.les menaces ne m'ont jamais fait mal ; et ce sont des nuées qui passent bien loin sur nos têtes.","prends garde à toi, les fils se pourraient bien raccommoder avec les pères, et toi demeurer dans la nasse."
"laisse-moi faire, je trouverai moyen d'apaiser leur courroux, et…","retire-toi, les voilà qui sortent."
"allons, ma fille, venez chez moi.ma joie aurait été parfaite, si j'y avais pu voir votre mère avec vous.","voici octave tout à propos."
"venez, mon fils, venez vous réjouir avec nous de l'heureuse aventure de votre mariage.le ciel…","non mon père toutes vos propositions de mariage ne serviront de rien.je dois lever le masque avec vous"
"oui ; mais tu ne sais pas…","je sais tout ce qu'il faut savoir."
"je veux te dire que la fille du seigneur géronte…","la fille du seigneur géronte ne me sera jamais de rien."
"c'est elle…","non, monsieur, je vous demande pardon, mes résolutions sont prises."
"ecoutez…","non, tais-toi, je n'écoute rien."
"ta femme…","non, vous dis-je, mon père, je mourrai plutôt que de quitter mon aimable hyacinte. traversant le théâtre pour aller à elle."
"ta femme…","oui vous avez beau faire la voilà celle à qui ma foi est engagée  je l'aimerai toute ma vie  et je ne veux point d'autre femme."
"hé bien, c'est elle qu'on te donne.quel diable d'étourdi, qui suit toujours sa pointe.","oui, octave, voilà mon père que j'ai trouvé, et nous nous voyons hors de peine."
"allons chez moi, nous serons mieux qu'ici pour nous entretenir.","ah mon père je vous demande par grâce que je ne sois point séparée de l'aimable personne que vous voyez : elle a un mérite qui vous fera concevoir de l'estime pour elle"
"tu veux que je tienne chez moi une personne qui est aimée de ton frère","monsieur je vous prie de m'excuser.je n'aurais pas parlé de la sorte si j'avais su que c'était vous  et je ne vous connaissais que de réputation."
"comment, que de réputation ?","mon père, la passion que mon frère a pour elle, n'a rien de criminel, et je réponds de sa vertu."
"voilà qui est fort bien.ne voudrait-on point que je mariasse mon fils avec elle ?une fille inconnue","mon père ne vous plaignez point que j'aime une inconnue sans naissance  et sans bien.ceux de qui je l'ai rachetée viennent de me découvrir qu'elle est de cette ville"
"voilà qui est fort bien.ne voudrait-on point que je mariasse mon fils avec elle ?une fille inconnue"," et d'honnête famille  que ce sont eux qui l'y ont dérobée à l'âge de quatre ans   et voici un bracel et qu'ils m'ont donné qui pourra nous aider à trouver ses parents."
"hélas ! à voir ce bracelet, c'est ma fille que je perdis à l'âge que vous dites.","votre fille ?"
"oui, ce l'est, et j'y vois tous les traits qui m'en peuvent rendre assuré.","ô ciel ! que d'aventures extraordinaires !"
"ah, messieurs, il vient d'arriver un accident étrange.","quoi ?"
"le pauvre scapin…","c'est un coquin que je veux faire pendre."
"hélas !monsieur vous ne serez pas en peine de cela.en passant contre un bâtiment il lui est tombé sur la tête un marteau de tailleur de pierre","où est-il ?"
"qui lui a brisé l'os  et découvert toute la cervelle.il se meurt  et il a prié qu'on l'apportât ici pour vous pouvoir parler avant que de mourir.","où est-il ?"
"le voilà.","ahi ahi.messieurs vous me voyez…ahi vous me voyez dans un étrange état.ahi.je n'ai pas voulu mourir sans venir demander pardon à toutes les personnes que je puis avoir offensées.ahi.oui"
"le voilà.","messieurs avant que de rendre le dernier soupir je vous conjure de tout mon cœur de vouloir me pardonner tous ce que je puis avoir fait  et principalement le seigneur argante"
"pour moi, je te pardonne ; va, meurs en repos.","c'est vous, monsieur, que j'ai le plus offensé, par les coups de bâton que…"
"ne parle point davantage, je te pardonne aussi.","c'a été une témérité bien grande à moi, que les coups de bâton que je…"
"laissons cela.","j'ai en mourant, une douleur inconcevable des coups de bâton que…"
"mon dieu, tais-toi.","les malheureux coups de bâton que je vous…"
"tais-toi, te dis-je, j'oublie tout.","hélas, quelle bonté !mais est-ce de bon cœur, monsieur, que vous me pardonnez ces coups de bâton que…"
"eh oui.ne parlons plus de rien ; je te pardonne tout, voilà qui est fait.","ah, monsieur, je me sens tout soulagé depuis cette parole."
"oui ; mais je te pardonne, à la charge que tu mourras.","comment, monsieur ?"
"je me dédis de ma parole, si tu réchappes.","ahi, ahi.voilà mes faiblesses qui me reprennent."
"seigneur géronte, en faveur de notre joie, il faut lui pardonner sans condition.","soit."
